Date,Year,Month,Details,Income,Spending,Category,Source,Currency
31/10/2023,2023,10,POSC27OCT DUNNES CORN,,5,Supermarket,BOI,EUR
31/10/2023,2023,10,POSC30OCT Frascati Sh,,2,Parking,BOI,EUR
31/10/2023,2023,10,POSC30OCT LIDL IRELAN,,3.78,Supermarket,BOI,EUR
31/10/2023,2023,10,POSC30OCT LIDL IRELAN,,8.13,Supermarket,BOI,EUR
01/11/2023,2023,11,POSC31OCT DUNNES LEOP,,20.15,Supermarket,BOI,EUR
02/11/2023,2023,11,POSC01NOV LEOPARDSTOW,,10,Entertainment,BOI,EUR
03/11/2023,2023,11,POSC02NOV DUNNES CORN,,20.64,Supermarket,BOI,EUR
03/11/2023,2023,11,POSC02NOV LEOPARDSTOW,,30,Entertainment,BOI,EUR
06/11/2023,2023,11,03NOV 0974 LIDL RATH,,5.58,Supermarket,BOI,EUR
06/11/2023,2023,11,03NOV 0974 LIDL RATH,,8.01,Supermarket,BOI,EUR
06/11/2023,2023,11,03NOV Revolut**9082*,,50,Transfer,BOI,EUR
06/11/2023,2023,11,04NOV ASIA MARKET-RE,,4.2,Supermarket,BOI,EUR
06/11/2023,2023,11,04NOV GOOD WORLD 01,,49.3,Meal,BOI,EUR
06/11/2023,2023,11,04NOV LEAP CARD APP,,5,Transport,BOI,EUR
06/11/2023,2023,11,04NOV LEAP CARD APP,,10,Transport,BOI,EUR
06/11/2023,2023,11,04NOV TCD CATERING,,3.75,Meal,BOI,EUR
06/11/2023,2023,11,05NOV DUNNES CORNELS,,28.34,Supermarket,BOI,EUR
06/11/2023,2023,11,06NOV Gather and Gat,,8.45,Meal,BOI,EUR
06/11/2023,2023,11,Vodafone Irel SEPA,,122.97,Mobile,BOI,EUR
07/11/2023,2023,11,POSC06NOV GATHER AND,,8.45,Meal,BOI,EUR
07/11/2023,2023,11,V960358415071123FA SP,140,,Child Benefit,BOI,EUR
10/11/2023,2023,11,Laya Healthca SEPA DD,,77.7,Insurance,BOI,EUR
10/11/2023,2023,11,Laya Healthca SEPA DD,,97.7,Insurance,BOI,EUR
10/11/2023,2023,11,POSC09NOV LIDL IRELAN,,5.36,Supermarket,BOI,EUR
10/11/2023,2023,11,POSC09NOV LIDL IRELAN,,4.38,Supermarket,BOI,EUR
13/11/2023,2023,11,POSC10NOV DUNNES CORN,,20.28,Supermarket,BOI,EUR
13/11/2023,2023,11,POSC11NOV A TASTE OF,,42,Meal,BOI,EUR
14/11/2023,2023,11,POSC13NOV DUNNES CORN,,20.69,Supermarket,BOI,EUR
15/11/2023,2023,11,13NOV AN POST-OFFICE,,10,Postal,BOI,EUR
15/11/2023,2023,11,14NOV Aramark ETB Lo,,10,Meal,BOI,EUR
15/11/2023,2023,11,15NOV Aramark ETB Lo,,5.6,Meal,BOI,EUR
15/11/2023,2023,11,15NOV Aramark ETB Lo,,4.6,Meal,BOI,EUR
16/11/2023,2023,11,POSC15NOV ARAMARK ETB,,4.6,Meal,BOI,EUR
16/11/2023,2023,11,POSC15NOV ARAMARK ETB,,5.6,Meal,BOI,EUR
17/11/2023,2023,11,POSC16NOV ARAMARK ETB,,5.6,Meal,BOI,EUR
20/11/2023,2023,11,POS17NOV TooGoodToG k,,4.99,Supermarket,BOI,EUR
20/11/2023,2023,11,POS18NOV Revolut**908,,10,Transfer,BOI,EUR
20/11/2023,2023,11,POSC17NOV DUNNES LEOP,,22.5,Supermarket,BOI,EUR
21/11/2023,2023,11,POS20NOV BARRY AND BR,,24.3,Meal,BOI,EUR
21/11/2023,2023,11,POSC20NOV 0966 LIDL D,,17.38,Supermarket,BOI,EUR
21/11/2023,2023,11,POSC20NOV 0966 LIDL D,,10.62,Supermarket,BOI,EUR
21/11/2023,2023,11,POSC20NOV PEPCO - 235,,3,Supermarket,BOI,EUR
22/11/2023,2023,11,POS21NOV Revolut**908,,120,Transfer,BOI,EUR
22/11/2023,2023,11,POSC21NOV ARAMARK ETB,,8.8,Meal,BOI,EUR
23/11/2023,2023,11,ELECTRIC IREL SEPA DD,,300.73,Electricity,BOI,EUR
23/11/2023,2023,11,POS22NOV APPLE.COM/BI,,9.99,Subscription,BOI,EUR
23/11/2023,2023,11,POS22NOV NATIONAL CON,,59,entertainment,BOI,EUR
23/11/2023,2023,11,POSC22NOV ARAMARK ETB,,7.45,Meal,BOI,EUR
24/11/2023,2023,11,Energia SEPA DD,,123.28,Electricity,BOI,EUR
24/11/2023,2023,11,POSC23NOV ARAMARK ETB,,5.25,Meal,BOI,EUR
24/11/2023,2023,11,POSC23NOV DUNNES CORN,,16.34,Supermarket,BOI,EUR
24/11/2023,2023,11,POSC23NOV TESCO STORE,,5.11,Supermarket,BOI,EUR
27/11/2023,2023,11,POS25NOV DUBLIN INTER,,16.8,Meal,BOI,EUR
27/11/2023,2023,11,POSC24NOV DUNNES CORN,,16.18,Supermarket,BOI,EUR
27/11/2023,2023,11,POSC24NOV TAMRA THAI,,29.9,Meal,BOI,EUR
27/11/2023,2023,11,POSC26NOV TESCO STORE,,1.48,Supermarket,BOI,EUR
28/11/2023,2023,11,POSC27NOV ARAMARK ETB,,4.4,Meal,BOI,EUR
28/11/2023,2023,11,POSC27NOV ARAMARK ETB,,4.4,Meal,BOI,EUR
28/11/2023,2023,11,POSC27NOV DUNNES CORN,,20.48,Supermarket,BOI,EUR
29/11/2023,2023,11,POSC28NOV ARAMARK ETB,,8.8,Meal,BOI,EUR
30/11/2023,2023,11,FEE: MAINTAINING ACC,,6,Bank,BOI,EUR
30/11/2023,2023,11,POSC29NOV JJ DARBOVEN,,16,Supermarket,BOI,EUR
30/11/2023,2023,11,POSC29NOV KYOTO ASIAN,,26.9,Meal,BOI,EUR
01/12/2023,2023,12,POS30NOV INDEPENDENT.,,1,entertainment,BOI,EUR
01/12/2023,2023,12,POS30NOV TEMU.COM,,45.6,Supermarket,BOI,EUR
01/12/2023,2023,12,POSC30NOV DUNNES BEAC,,37.04,Supermarket,BOI,EUR
01/12/2023,2023,12,POSC30NOV MUSASHI NOO,,27.9,Meal,BOI,EUR
04/12/2023,2023,12,Laya Healthca SEPA DD,,77.7,Insurance,BOI,EUR
04/12/2023,2023,12,Laya Healthca SEPA DD,,97.7,Insurance,BOI,EUR
04/12/2023,2023,12,POS01DEC Revolut**908,,100,Transfer,BOI,EUR
04/12/2023,2023,12,POSC01DEC 0966 LIDL D,,38.77,Supermarket,BOI,EUR
04/12/2023,2023,12,POSC01DEC 0966 LIDL D,,7.68,Supermarket,BOI,EUR
04/12/2023,2023,12,POSC01DEC TAMRA THAI,,29.9,Meal,BOI,EUR
04/12/2023,2023,12,POSC02DEC PARK RITE S,,7,Parking,BOI,EUR
05/12/2023,2023,12,POSC04DEC TESCO STORE,,1.09,Supermarket,BOI,EUR
05/12/2023,2023,12,V960358415051223FA SP,280,,Child Benefit,BOI,EUR
06/12/2023,2023,12,POS05DEC CABINTEELY C,,130,Entertainment,BOI,EUR
06/12/2023,2023,12,POSC05DEC DUNNES CORN,,20.22,Supermarket,BOI,EUR
08/12/2023,2023,12,POSC07DEC DUNNES CORN,,8.8,Supermarket,BOI,EUR
08/12/2023,2023,12,POSC07DEC DUNNES CORN,,20.59,Supermarket,BOI,EUR
11/12/2023,2023,12,POSC08DEC 0966 LIDL D,,11.14,Supermarket,BOI,EUR
11/12/2023,2023,12,POSC08DEC 0966 LIDL D,,15.48,Supermarket,BOI,EUR
11/12/2023,2023,12,Vodafone Irel SEPA DD,,122.97,Mobile,BOI,EUR
13/12/2023,2023,12,POSC12DEC 0966 LIDL D,,4.16,Supermarket,BOI,EUR
13/12/2023,2023,12,POSC12DEC 0966 LIDL D,,2.85,Supermarket,BOI,EUR
13/12/2023,2023,12,POSC12DEC DUNNES CORN,,21.24,Supermarket,BOI,EUR
13/12/2023,2023,12,POSC12DEC Frascati Sh,,2,Parking,BOI,EUR
13/12/2023,2023,12,POSC12DEC HOMESTORE &,,29.99,Furniture,BOI,EUR
13/12/2023,2023,12,POSC12DEC MARKS AND S,,14.2,Supermarket,BOI,EUR
13/12/2023,2023,12,POSC12DEC SQ *HATCH C,,22.2,Meal,BOI,EUR
14/12/2023,2023,12,365 Online MAN KAM H,100,,Entertainment,BOI,EUR
14/12/2023,2023,12,365 Online MAN KAM H,12,,Entertainment,BOI,EUR
14/12/2023,2023,12,POS12DEC RYANAIR,,240.12,Travel,BOI,EUR
14/12/2023,2023,12,POS13DEC AN POST POST,,17,Postal,BOI,EUR
14/12/2023,2023,12,POSC13DEC IKEA IRELAN,,3.5,Meal,BOI,EUR
14/12/2023,2023,12,POSC13DEC TESCO STORE,,0.7,Supermarket,BOI,EUR
14/12/2023,2023,12,POSC13DEC Woodies DIY,,2.99,Supermarket,BOI,EUR
18/12/2023,2023,12,POSC15DEC DUNNES CORN,,20.28,Supermarket,BOI,EUR
18/12/2023,2023,12,POSC17DEC BANYI,,48,Meal,BOI,EUR
18/12/2023,2023,12,POSC17DEC BUTLERS CHO,,26,Supermarket,BOI,EUR
18/12/2023,2023,12,POSC17DEC MARKS & SPE,,1.8,Supermarket,BOI,EUR
18/12/2023,2023,12,POSC17DEC MCDONALDS70,,14.2,Meal,BOI,EUR
19/12/2023,2023,12,POSC18DEC AVOCA SUGAR,,14,Meal,BOI,EUR
19/12/2023,2023,12,POSC18DEC AVOCA SUGAR,,11.95,Meal,BOI,EUR
19/12/2023,2023,12,POSC18DEC LIDL IRELAN,,15.47,Supermarket,BOI,EUR
19/12/2023,2023,12,POSC18DEC LIDL IRELAN,,7.08,Supermarket,BOI,EUR
20/12/2023,2023,12,POS19DEC CARCHARGER E,,10,EV Charge,BOI,EUR
20/12/2023,2023,12,POSC19DEC IKEA IRELAN,,28.5,Furniture,BOI,EUR
20/12/2023,2023,12,POSC19DEC IKEA IRELAN,,16,Meal,BOI,EUR
20/12/2023,2023,12,POSC19DEC IKEA IRELAN,,2.65,Meal,BOI,EUR
22/12/2023,2023,12,POSC21DEC LIDL IRELAN,,2.53,Supermarket,BOI,EUR
22/12/2023,2023,12,POSC21DEC LIDL IRELAN,,2.85,Supermarket,BOI,EUR
22/12/2023,2023,12,POSC21DEC Tonys Asian,,22,Supermarket,BOI,EUR
28/12/2023,2023,12,POS22DEC APPLE.COM/BI,,9.99,Subscription,BOI,EUR
28/12/2023,2023,12,POSC22DEC DUNNES LEOP,,30.25,Supermarket,BOI,EUR
28/12/2023,2023,12,POSC22DEC DUNNES LEOP,,20.03,Supermarket,BOI,EUR
28/12/2023,2023,12,POSC27DEC DUNNES CORN,,20.26,Supermarket,BOI,EUR
28/12/2023,2023,12,POSC27DEC DUNNES CORN,,20.23,Supermarket,BOI,EUR
28/12/2023,2023,12,POSC27DEC SQ *THE ART,,6.9,Meal,BOI,EUR
28/12/2023,2023,12,POSC27DEC SQ *THE ART,,6.7,Meal,BOI,EUR
28/12/2023,2023,12,POSC27DEC WWW.PARKING,,4.5,Parking,BOI,EUR
28/12/2023,2023,12,POSC27DEC WWW.PARKING,,4.5,Parking,BOI,EUR
29/12/2023,2023,12,FEE: MAINTAINING ACC,,6,Bank,BOI,EUR
02/01/2024,2024,1,POS30DEC INDEPENDENT.,,1,Subscription,HSBC Debit,EUR
02/01/2024,2024,1,POSC29DEC BEAR MARKET,,7.6,Meal,HSBC Debit,EUR
02/01/2024,2024,1,POSC29DEC DEALZ - 162,,1.75,Supermarket,HSBC Debit,EUR
02/01/2024,2024,1,POSC29DEC DUBRAY BOOK,,16.99,Stationaries,HSBC Debit,EUR
02/01/2024,2024,1,POSC29DEC TAMRA THAI,,45.85,Meal,HSBC Debit,EUR
02/01/2024,2024,1,POSC29DEC TESCO STORE,,24.16,Supermarket,HSBC Debit,EUR
02/01/2024,2024,1,POSC31DEC DUNNES LEOP,,20.62,Supermarket,HSBC Debit,EUR
02/01/2024,2024,1,V960358415020124FA SP,140,,Child Benefit,HSBC Debit,EUR
03/01/2024,2024,1,POS02JAN PARK RITE,,7,Parking,HSBC Debit,EUR
03/01/2024,2024,1,UCD Cinema,,24,Entertainment,HSBC Debit,EUR
04/01/2024,2024,1,POS03JAN APCOA PARKIN,,2,Parking,HSBC Debit,EUR
04/01/2024,2024,1,POS03JAN TEMU.COM,5.63,,Supermarket,HSBC Debit,EUR
04/01/2024,2024,1,POSC03JAN DUNNES CORN,,20.33,Supermarket,HSBC Debit,EUR
05/01/2024,2024,1,Laya Healthca SEPA DD,,77.7,Insurance,HSBC Debit,EUR
05/01/2024,2024,1,Laya Healthca SEPA DD,,97.7,Insurance,HSBC Debit,EUR
05/01/2024,2024,1,LIDL,,15.13,Supermarket,HSBC Debit,EUR
06/01/2024,2024,1,05JAN LIDL IRELAND L,,5.88,Supermarket,HSBC Debit,EUR
06/01/2024,2024,1,05JAN LIDL IRELAND L,,5.98,Supermarket,HSBC Debit,EUR
07/01/2024,2024,1,Hatch cafe,,12,Meal,HSBC Debit,EUR
07/01/2024,2024,1,M&S,,8.25,Supermarket,HSBC Debit,EUR
08/01/2024,2024,1,POSC05JAN LIDL IRELAN,,5.98,Supermarket,BOI,EUR
08/01/2024,2024,1,POSC05JAN LIDL IRELAN,,5.88,Supermarket,BOI,EUR
08/01/2024,2024,1,POSC07JAN DUNNES CORN,,20.14,Supermarket,BOI,EUR
08/01/2024,2024,1,Vodafone Irel SEPA DD,,122.97,Mobile,BOI,EUR
11/01/2024,2024,1,Fuel,,39.33,Fuel,BOI,EUR
11/01/2024,2024,1,POS10JAN CLUBFORCE +3,,31.8,Entertainment,BOI,EUR
11/01/2024,2024,1,POSC10JAN DUNNES CORN,,21.53,Supermarket,BOI,EUR
15/01/2024,2024,1,POSC12JAN DCI CABINTE,,140,Entertainment,BOI,EUR
15/01/2024,2024,1,POSC12JAN DUNNES CORN,,20.34,Supermarket,BOI,EUR
15/01/2024,2024,1,POSC14JAN TESCO STORE,,2.62,Supermarket,BOI,EUR
16/01/2024,2024,1,LHC-OP0115 6932814CTO,80,,Doctor,BOI,EUR
17/01/2024,2024,1,POSC16JAN LIDL IRELAN,,13.02,Supermarket,BOI,EUR
17/01/2024,2024,1,POSC16JAN LIDL IRELAN,,6.05,Supermarket,BOI,EUR
17/01/2024,2024,1,POSC16JAN LIDL IRELAN,,4.18,Supermarket,BOI,EUR
17/01/2024,2024,1,Tesco,,3.08,Supermarket,BOI,EUR
17/01/2024,2024,1,Tony's Asia Mk,,22.7,Supermarket,BOI,EUR
18/01/2024,2024,1,Alexandra college,,27.5,Entertainment,BOI,EUR
18/01/2024,2024,1,POSC17JAN DUNNES CORN,,20.5,Supermarket,BOI,EUR
22/01/2024,2024,1,POS19JAN MLCLUS,,20.59,Postal,BOI,EUR
22/01/2024,2024,1,POSC19JAN DUNNES CORN,,20.3,Supermarket,BOI,EUR
22/01/2024,2024,1,POSC21JAN TESCO STORE,,10,Supermarket,BOI,EUR
23/01/2024,2024,1,POS22JAN APPLE.COM/BI,,9.99,Subscription,BOI,EUR
23/01/2024,2024,1,POSC22JAN DUNNES CORN,,20,Supermarket,BOI,EUR
24/01/2024,2024,1,Avoca,,29.9,Gift,BOI,EUR
25/01/2024,2024,1,POSC24JAN DUNNES CORN,,20.19,Supermarket,BOI,EUR
26/01/2024,2024,1,Brew town coffee,,10.5,Meal,BOI,EUR
26/01/2024,2024,1,Energia SEPA DD,,228.87,Electricity,BOI,EUR
26/01/2024,2024,1,Fresh tea bags,,7,Supermarket,BOI,EUR
26/01/2024,2024,1,GOVT DUTY ATM/POS2485,,0.24,Bank,BOI,EUR
26/01/2024,2024,1,GOVT DUTY ATM/POS6321,,0.24,Bank,BOI,EUR
26/01/2024,2024,1,M&S,,3,Supermarket,BOI,EUR
26/01/2024,2024,1,NCH Terrace Restaurant,,94.85,Meal,BOI,EUR
27/01/2024,2024,1,Hatch,,29.35,Meal,BOI,EUR
27/01/2024,2024,1,Lloyds Pharm,,14,Medicine,BOI,EUR
27/01/2024,2024,1,M&S,,7.71,Supermarket,BOI,EUR
27/01/2024,2024,1,Parking Blackrock ,,2,Parking,BOI,EUR
29/01/2024,2024,1,ivy dublin,,138.81,Meal,BOI,EUR
29/01/2024,2024,1,Meal deal dunnes,,7.98,Meal,BOI,EUR
29/01/2024,2024,1,POS27JAN RONGS ONLINE,,67,Supermarket,BOI,EUR
29/01/2024,2024,1,POS28JAN RONGS ONLINE,,5.1,Supermarket,BOI,EUR
29/01/2024,2024,1,POSC28JAN TESCO STORE,,1.2,Supermarket,BOI,EUR
29/01/2024,2024,1,Vase dunnes,,12,Supermarket,BOI,EUR
30/01/2024,2024,1,POSC29JAN DUNNES CORN,,20.09,Supermarket,BOI,EUR
30/01/2024,2024,1,POSC29JAN WWW.PARKING,,1.2,Parking,BOI,EUR
31/01/2024,2024,1,FEE: MAINTAINING ACC,,6,Bank,BOI,EUR
31/01/2024,2024,1,POS30JAN INDEPENDENT.,,1,Subscription,BOI,EUR
31/01/2024,2024,1,POSC30JAN 0557 LIDL P,,9.11,Supermarket,BOI,EUR
31/01/2024,2024,1,POSC30JAN 0557 LIDL P,,3.98,Supermarket,BOI,EUR
01/02/2024,2024,2,POSC30JAN AN POST-OFF,,8,Postal,BOI,EUR
04/02/2024,2024,2,Coffee+icecream,,17.8,Meal,HSBC Debit,EUR
06/02/2024,2024,2,POSC04FEB LIDL IRELAN,,2.99,Supermarket,BOI,EUR
06/02/2024,2024,2,POSC04FEB LIDL IRELAN,,1.88,Supermarket,BOI,EUR
06/02/2024,2024,2,V960358415060224FA SP,140,,Child Benefit,BOI,EUR
07/02/2024,2024,2,06FEB ALEXANDRA COLL,,35,School,BOI,EUR
07/02/2024,2024,2,06FEB DUNNES CORNELS,,20.12,Supermarket,BOI,EUR
07/02/2024,2024,2,POS06FEB ALEXANDRA CO,,35,School,BOI,EUR
07/02/2024,2024,2,POSC06FEB DUNNES CORN,,20.12,Supermarket,BOI,EUR
08/02/2024,2024,2,Vodafone Irel SEPA DD,,122.97,Mobile,BOI,EUR
09/02/2024,2024,2,Laya Healthca SEPA DD,,88.35,Insurance,BOI,EUR
12/02/2024,2024,2,365 Online Solar Cl,,5700,Solar,BOI,EUR
12/02/2024,2024,2,POS09FEB Temu.com,,16.48,Supermarket,BOI,EUR
12/02/2024,2024,2,POSC09FEB 0966 LIDL D,,11.46,Supermarket,BOI,EUR
12/02/2024,2024,2,POSC09FEB 0966 LIDL D,,2.99,Supermarket,BOI,EUR
12/02/2024,2024,2,POSC09FEB 0966 LIDL D,,11.74,Supermarket,BOI,EUR
12/02/2024,2024,2,POSC09FEB DUNNES CORN,,20.04,Supermarket,BOI,EUR
12/02/2024,2024,2,POSC11FEB TESCO STORE,,0.88,Supermarket,BOI,EUR
13/02/2024,2024,2,Bear market beans ,,23,Supermarket,HSBC Debit,EUR
15/02/2024,2024,2,Tonys Asia mk,,7.8,Supermarket,HSBC Debit,EUR
16/02/2024,2024,2,Wicklow dinner,,87,Meal,HSBC Debit,EUR
19/02/2024,2024,2,MDC P ARISU KOREAN,,50.7,Meal,HSBC Debit,EUR
19/02/2024,2024,2,MDC P DIESEL,,45,Clothing,HSBC Debit,EUR
19/02/2024,2024,2,MDC P DIESEL,,29.99,Clothing,HSBC Debit,EUR
19/02/2024,2024,2,MDC P DUNNES HENRY STREE,,3.99,Meal,HSBC Debit,EUR
19/02/2024,2024,2,MDC P TK MAXX,,131.97,Clothing,BOI,EUR
19/02/2024,2024,2,Parking,,1.25,Parking,BOI,EUR
19/02/2024,2024,2,Parking,,1.55,Parking,BOI,EUR
19/02/2024,2024,2,POS16FEB LIDL IRELAND,,45.69,Supermarket,BOI,EUR
19/02/2024,2024,2,POS16FEB LIDL IRELAND,21.57,,Supermarket,BOI,EUR
19/02/2024,2024,2,POSC16FEB DUNNES CORN,,20.15,Supermarket,BOI,EUR
19/02/2024,2024,2,POSC16FEB LIDL IRELAN,,8.27,Supermarket,BOI,EUR
19/02/2024,2024,2,POSC16FEB WICKLOW,,1.2,Parking,BOI,EUR
19/02/2024,2024,2,POSC18FEB DUNNES CORN,,20.53,Supermarket,BOI,EUR
19/02/2024,2024,2,Solar,,5900,Solar,BOI,EUR
20/02/2024,2024,2,MDC P MAXOL SSTN HAROLDS,,30.98,Fuel,HSBC Debit,EUR
21/02/2024,2024,2,Dunnes,,7.98,Supermarket,BOI,EUR
21/02/2024,2024,2,Tesco,,2.24,Supermarket,BOI,EUR
21/02/2024,2024,2,Too good,,4.99,Meal,BOI,EUR
22/02/2024,2024,2,Bear market beans ,,18,Coffee,BOI,EUR
23/02/2024,2024,2,RFDD-FEB22-0191239CTO,88.35,,Insurance,BOI,EUR
26/02/2024,2024,2,POS09FEB Temu.com,6.78,,Supermarket,BOI,EUR
26/02/2024,2024,2,POS24FEB IKEA IRELAND,,11.95,Furniture,BOI,EUR
26/02/2024,2024,2,POSC24FEB DUNNES LEOP,,20.29,Supermarket,BOI,EUR
26/02/2024,2024,2,POSC24FEB MCDONALDS70,,9.7,Meal,BOI,EUR
26/02/2024,2024,2,POSC24FEB PEPCO - 235,,1.5,Supermarket,BOI,EUR
26/02/2024,2024,2,POSC25FEB TESCO STORE,,0.89,Supermarket,BOI,EUR
27/02/2024,2024,2,POSC26FEB 0557 LIDL P,,7.48,Supermarket,BOI,EUR
29/02/2024,2024,2,FEE: MAINTAINING ACC,,6,Bank,BOI,EUR
29/02/2024,2024,2,MDC P 1909 DALKEY,,35.09,Meal,HSBC Debit,EUR
29/02/2024,2024,2,MDC P WWW.PARKINGPAYMENT,,4,Parking,HSBC Debit,EUR
29/02/2024,2024,2,POSC28FEB DUNNES CORN,,20.52,Supermarket,BOI,EUR
29/02/2024,2024,2,POSC28FEB PEPPER LAIN,,6.6,Meal,BOI,EUR
01/03/2024,2024,3,Golf driving range,,30,Entertainment,BOI,EUR
01/03/2024,2024,3,MDC P TST-KERB RESTAURAN,,14.5,Meal,HSBC Debit,EUR
04/03/2024,2024,3,MDC P BURGER KING NUTGRO,,12.55,Meal,HSBC debit,EUR
04/03/2024,2024,3,MDC P PENNEYS NUTGROVE S,,10.5,Clothing,HSBC debit,EUR
04/03/2024,2024,3,MDC P TIGER STORES,,8,Stationaries,HSBC debit,EUR
04/03/2024,2024,3,POSC02MAR 0974 LIDL R,,7.64,Supermarket,HSBC debit,EUR
04/03/2024,2024,3,POSC02MAR 0974 LIDL R,,6.87,Supermarket,HSBC debit,EUR
04/03/2024,2024,3,POSC02MAR DEALZ - 163,,1.75,Supermarket,HSBC debit,EUR
04/03/2024,2024,3,POSC02MAR TESCO STORE,,1.49,Supermarket,BOI,EUR
04/03/2024,2024,3,Rongs,,3.1,Supermarket,HSBC debit,EUR
04/03/2024,2024,3,Rongs,,57.1,Supermarket,HSBC debit,EUR
05/03/2024,2024,3,Child Benefits,140,,Child Benefit,BOI,EUR
06/03/2024,2024,3,Dunnes,,20.43,Supermarket,BOI,EUR
08/03/2024,2024,3,Laya Healthca SEPA DD,,1941.74,Insurance,BOI,EUR
10/03/2024,2024,3,08MAR 0557 LIDL POTT,,8.44,Supermarket,BOI,EUR
10/03/2024,2024,3,08MAR TESCO STORES P,,0.33,Supermarket,BOI,EUR
10/03/2024,2024,3,09MAR DUNNES - PLAYW,,21.58,Supermarket,BOI,EUR
10/03/2024,2024,3,09MAR IKEA IRELAND L,,15,Furniture,BOI,EUR
10/03/2024,2024,3,10MAR ALLIANZ PLC,,296.74,Insurance,BOI,EUR
11/03/2024,2024,3,Aurivo,,114.96,Furniture,BOI,EUR
11/03/2024,2024,3,B&Q Ireland,,108,Furniture,BOI,EUR
11/03/2024,2024,3,Bear Market beans ,,20,Supermarket,BOI,EUR
11/03/2024,2024,3,Vodafone,,122.97,Mobile,BOI,EUR
13/03/2024,2024,3,Ryanair,,108.62,Travel,BOI,EUR
14/03/2024,2024,3,Dunnes,,30.04,Supermarket,BOI,EUR
14/03/2024,2024,3,LIDL,,19.44,Supermarket,BOI,EUR
14/03/2024,2024,3,LIDL,,14.37,Supermarket,BOI,EUR
15/03/2024,2024,3,LIDL,,5.97,Supermarket,BOI,EUR
15/03/2024,2024,3,LIDL,,2.48,Supermarket,BOI,EUR
15/03/2024,2024,3,lunch 3 Leaves,,60.95,Meal,BOI,EUR
15/03/2024,2024,3,Parking Blackrock ,,2.5,Parking,BOI,EUR
18/03/2024,2024,3,Tesco,,1.27,Supermarket,BOI,EUR
19/03/2024,2024,3,AI book,,12.5,Stationaries,BOI,EUR
19/03/2024,2024,3,beer at supervalu,,5,Supermarket,BOI,EUR
19/03/2024,2024,3,Dunnes,,21.13,Supermarket,BOI,EUR
19/03/2024,2024,3,gift: nibbed cacao tea,,5.9,Supermarket,BOI,EUR
19/03/2024,2024,3,lunch,,30,Meal,BOI,EUR
19/03/2024,2024,3,parking,,1.5,Parking,BOI,EUR
19/03/2024,2024,3,wine at supervalu,,7.99,Supermarket,BOI,EUR
21/03/2024,2024,3,ALDI,,31.52,Supermarket,BOI,EUR
21/03/2024,2024,3,Ikea,,14.45,Meal,BOI,EUR
21/03/2024,2024,3,Ikea,,14,Meal,BOI,EUR
21/03/2024,2024,3,LPT,,573,Tax,BOI,EUR
22/03/2024,2024,3,Apple,,9.99,Subscription,BOI,EUR
22/03/2024,2024,3,Tesco,,7.9,Supermarket,BOI,EUR
23/03/2024,2024,3,Tesco,,17.19,Supermarket,BOI,EUR
28/03/2024,2024,3,Bank,,6,Bank,BOI,EUR
02/04/2024,2024,4,Child Benefits,140,,Child Benefit,BOI,EUR
02/04/2024,2024,4,Energia SEPA DD,,308.2,Electricity,BOI,EUR
02/04/2024,2024,4,Temu,,10.58,Supermarket,BOI,EUR
03/04/2024,2024,4,Parking,,2,Parking,BOI,EUR
03/04/2024,2024,4,Weatherspoon,,6.95,Meal,BOI,EUR
03/04/2024,2024,4,Weatherspoon,,41.2,Meal,BOI,EUR
04/04/2024,2024,4,Anpost,,2.2,Postal,BOI,EUR
04/04/2024,2024,4,Lidl,,4.34,Supermarket,BOI,EUR
04/04/2024,2024,4,Lidl,,14.76,Supermarket,BOI,EUR
04/04/2024,2024,4,Screwfix,,2.55,Furniture,BOI,EUR
05/04/2024,2024,4,Dunnes,,20.43,Supermarket,BOI,EUR
07/04/2024,2024,4,Tesco,,1.6,Supermarket,BOI,EUR
08/04/2024,2024,4,Lidl,,5.28,Supermarket,BOI,EUR
08/04/2024,2024,4,Parking,,10,Parking,BOI,EUR
08/04/2024,2024,4,Parking,,1.35,Parking,BOI,EUR
08/04/2024,2024,4,Vodafone,,122.97,Mobile,BOI,EUR
10/04/2024,2024,4,Anpost,,4,Postal,BOI,EUR
10/04/2024,2024,4,Dunnes,,20.29,Supermarket,BOI,EUR
10/04/2024,2024,4,Dunnes,,21.47,Supermarket,BOI,EUR
13/04/2024,2024,4,Dunnes,,20.54,Supermarket,BOI,EUR
15/04/2024,2024,4,Meal share,21,,Meal,BOI,EUR
15/04/2024,2024,4,Whishkey,,44.4,Supermarket,BOI,EUR
19/04/2024,2024,4,Anpost,,9.5,Postal,BOI,EUR
19/04/2024,2024,4,Dunnes,,20.26,Supermarket,BOI,EUR
21/04/2024,2024,4,Aliexpress,,10.59,Supermarket,BOI,EUR
21/04/2024,2024,4,Tesco,,1.65,Supermarket,BOI,EUR
22/04/2024,2024,4,Apple,,9.99,Subscription,BOI,EUR
22/04/2024,2024,4,Dunnes,,20.58,Supermarket,BOI,EUR
22/04/2024,2024,4,Powerscourt,,15.95,Meal,BOI,EUR
24/04/2024,2024,4,Boots,,41.97,Medicine,BOI,EUR
24/04/2024,2024,4,Laya medical,,15,Doctor,BOI,EUR
24/04/2024,2024,4,Meal,,2.2,Meal,BOI,EUR
24/04/2024,2024,4,Meal,,3.3,Meal,BOI,EUR
24/04/2024,2024,4,Meal,,2.45,Meal,BOI,EUR
